qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
hns_2~~~hns_1~~~hns_3,SRR11823746.contig00009,462,462,99.784,1,462,42332,42792,0.0,826.0,1.0
hsdM_3,SRR16324073.contig00001,1719,1719,100.0,1,1719,113204,111486,0.0,3101.0,1.0
hsdR_5,SPVP140285.contig00010,3498,3505,94.066,1,3498,110779,107282,0.0,5369.0,1.0020011435105776
hsdR~~~hsdR_1~~~hsdR_2,SRR18763195.contig00010,3006,2966,86.75,41,3006,122985,120020,0.0,3578.0,0.9866932801064537
hsdR~~~hsdR_2~~~hsdR_1,SRR4016801.contig00002,3123,3019,79.066,86,3104,217504,220516,0.0,2592.0,0.9666986871597822
hsdS~~~hsdS_2~~~hsdS_1,VP11139.contig00007,1779,1779,99.944,1,1779,326888,328666,0.0,3204.0,1.0
hup~~~ihfA_2,SPVP140260.contig00018,324,324,94.136,1,324,68297,67974,5.78e-140,499.0,1.0
hxlR,AAXNRW010000001,480,495,84.848,1,480,695751,696244,3.76e-157,556.0,1.03125
hypBA1_1~~~hypBA1_2~~~hypBA1_3~~~hypBA1,VP10022.contig00001,1995,1995,94.687,1,1995,704144,706138,0.0,3121.0,1.0
icaA,SPVP140260.contig00006,2355,2356,99.958,1,2355,34577,32222,0.0,4241.0,1.0004246284501062
inhA_2,VP06050.contig00001,672,672,100.0,1,672,493474,494145,0.0,1213.0,1.0
inhA_2~~~inhA_1,SRR18034811.contig00001,582,582,100.0,1,582,768378,768959,0.0,1050.0,1.0
inlJ,NZ_JABCCB010000048,837,837,94.982,1,837,58,894,0.0,1321.0,1.0
insK~~~insK_1~~~insK_2,NZ_JACBSZ010000011,1143,1143,100.0,1,1143,161219,160077,0.0,2062.0,1.0
intA_1~~~intA_2~~~intA_5~~~intA~~~intA_4~~~intA_3,NZ_JABCBN010000002,1248,1248,94.471,1,1248,1496,250,0.0,1937.0,1.0
intA_1~~~intA_2~~~intA~~~intA_4~~~intA_5,VP10022.contig00003,1284,1295,99.073,1,1284,177965,179259,0.0,2287.0,1.0085669781931463
intA_1~~~intA_2~~~intA~~~intS,NZ_CP051100,1224,1223,90.433,1,1223,799938,798716,0.0,1679.0,0.9991830065359477
intA_1~~~intA_2~~~xerC_3~~~intA,SRR16324073.contig00011,1347,1351,98.075,1,1344,75826,77176,0.0,2322.0,1.0029695619896066
intA_1~~~intA~~~intS_2~~~intS_3,VP15198.contig00003,1230,1230,100.0,1,1230,375101,376330,0.0,2219.0,1.0
intA_2~~~intA_1~~~intA~~~intA_3~~~intA_4,SRR16324073.contig00005,1311,1223,95.993,1,1220,347021,348243,0.0,1979.0,0.9328756674294432
intA_2~~~intA_3~~~intA_1~~~intA~~~intA_5~~~intA_4,SRR16324073.contig00001,1254,1250,96.64,1,1250,120960,119711,0.0,2066.0,0.9968102073365231
intA_2~~~intA_3~~~intS~~~intA_1~~~intA_8,NZ_CP051100,1266,1267,76.717,1,1266,796903,798169,0.0,952.0,1.0007898894154819
intA_2~~~intA_4~~~intA_1~~~intA~~~intA_3,SRR18763195.contig00009,1224,1196,88.462,1,1193,150226,151418,0.0,1532.0,0.9771241830065359
intA_2~~~intS~~~intA_1~~~intA_3~~~intS_2~~~intA,CP078611,1368,1368,96.272,1,1368,1824898,1823531,0.0,2238.0,1.0
intA_2~~~intS~~~intA_1~~~intA_4~~~intA_3~~~intA,SPVP170162.contig00005,1239,1240,99.113,1,1239,58097,59336,0.0,2184.0,1.0008071025020178
intA_2~~~intS~~~intA_1~~~intS_1~~~intA_5~~~intA_3~~~intA_4~~~intS_2~~~intA,SPVP140260.contig00025,1278,1278,99.687,1,1278,3229,1952,0.0,2287.0,1.0
intA_2~~~xerC_7~~~xerC_2~~~xerC_3~~~xerC_4~~~intA_5~~~xerC_5~~~intA_3~~~xerD_3~~~intA_1~~~intA~~~intA_6,SRR13684777.contig00017,1269,1047,83.668,223,1269,104912,103866,0.0,1118.0,0.8250591016548463
intA_3~~~intA_2~~~intA_1~~~intA~~~intA_5~~~intA_4,SPVP150139.contig00008,1347,1337,96.036,1,1337,24204,25539,0.0,2169.0,0.9925760950259837
intA_4~~~intA~~~intA_5~~~intA_6~~~intA_2~~~intA_1,SRR18609788.contig00042,1350,1348,93.769,1,1348,3962,2615,0.0,2053.0,0.9985185185185185
intA~~~intA_1~~~intA_2~~~intA_5~~~intA_3,SPVP170049.contig00001,1284,1259,93.487,2,1259,694697,695955,0.0,1898.0,0.9805295950155763
intQ,NZ_MUXG01000019,1236,1236,94.822,1,1236,6905,5670,0.0,1941.0,1.0
intS_1~~~intS~~~intS_2,SPVP140212.contig00009,1206,1196,94.816,1,1195,169184,167989,0.0,1874.0,0.9917081260364843
intS_2~~~intS_1~~~intA_1~~~intS,AAXNRW010000003,1227,1208,87.583,1,1205,188563,187356,0.0,1501.0,0.9845150774246129
intS_2~~~intS~~~intS_1,SPVP170098.contig00003,1326,1326,100.0,1,1326,385554,386879,0.0,2392.0,1.0
intS~~~intS_1,SRR18034811.contig00002,1164,1164,98.196,1,1164,237997,239160,0.0,2005.0,1.0
intS~~~intS_2~~~intS_1,VP06050.contig00005,1227,1187,98.231,1,1187,195295,194109,0.0,2047.0,0.967400162999185
iucA,VP10022.contig00001,1854,1854,96.98,1,1854,1046685,1048514,0.0,3109.0,1.0
kat,SRR18762455.contig00005,1320,1320,99.924,1,1320,372153,370834,0.0,2377.0,1.0
katB_1~~~katB~~~katB_2,NZ_JABCBN010000001,1620,1620,99.074,1,1620,168178,169797,0.0,2855.0,1.0
kcsA,NZ_LFYN01000077,759,759,88.274,1,759,6351,5598,0.0,959.0,1.0
kdgK_3~~~kdgK_1~~~kdgK~~~kdgK_2,VP10022.contig00001,961,961,99.792,1,961,1224035,1224995,0.0,1725.0,1.0
kdgK~~~kdgK_2~~~kdgK_3~~~kdgK_1~~~RBKS,JACVHT010000004.1,984,984,95.732,1,984,185032,184055,0.0,1587.0,1.0
kdgM~~~kdgM_1,NZ_MUXG01000004,691,691,99.855,1,691,56911,56221,0.0,1242.0,1.0
kdgR~~~kdgR_1~~~kdgR_2,DADYHI010000005,798,798,100.0,1,798,63401,64198,0.0,1440.0,1.0
kdkA,NZ_JABCBN010000003,708,708,100.0,1,708,167191,167898,0.0,1278.0,1.0
kdkA~~~kdkA_2~~~kdkA_1,SPVP140260.contig00004,783,664,99.699,1,663,176784,176121,0.0,1186.0,0.8480204342273308
kdsA_2~~~kdsA_1,NZ_JABCBN010000003,798,771,78.729,1,770,223642,224408,0.0,643.0,0.9661654135338346
kdsB_2~~~kdsB_1,NZ_JABCIE010000005,750,750,100.0,1,750,6242,6991,0.0,1353.0,1.0
kduD,SRR18763195.contig00003,951,951,99.369,1,951,53106,52158,0.0,1682.0,1.0
klcA_1~~~klcA~~~klcA_2,SRR18609788.contig00018,441,420,73.571,1,417,65545,65129,5.46e-66,254.0,0.9523809523809523
korA_2~~~korA_1~~~korA_3~~~korA,SPVP170146.contig00011,1842,1842,97.828,1,1842,42478,44319,0.0,3142.0,1.0
korB_1~~~korB_2~~~korB,SPVP170146.contig00011,999,999,99.299,1,999,44309,45307,0.0,1771.0,1.0
kpsD~~~kpsD_2,NZ_JABCBN010000003,1749,1749,100.0,1,1749,209343,211091,0.0,3155.0,1.0
kpsD~~~kpsD_3,ABDZFE010000002,2769,2769,99.928,1,2769,197488,200256,0.0,4985.0,1.0
lacA_2,SPVP150045.contig00004,512,512,99.609,1,512,320354,319845,0.0,908.0,1.0
lamB_2~~~lamB_3~~~lamB_4,SRR18609788.contig00024,1266,1267,86.661,1,1266,7840,6578,0.0,1515.0,1.0007898894154819
lamB~~~lamB_1~~~lamB_2,SRR13684777.contig00001,1221,1222,81.997,1,1221,236488,237708,0.0,1205.0,1.0008190008190008
lamB~~~lamB_2~~~lamB_1,AAXOXW010000015,1299,1299,95.843,1,1299,101597,102895,0.0,2100.0,1.0
lapB_2,NZ_JACBSZ010000001,3315,3315,98.371,1,3315,582797,579483,0.0,5735.0,1.0
lapB_2~~~bcsC~~~bepA_4~~~lapB_1~~~lapB_3,JACVHJ010000022.1,3783,3783,98.784,1,3783,97375,93611,0.0,6623.0,1.0
legG,SPVP170011.contig00003,1203,1203,99.834,1,1203,192400,193602,0.0,2161.0,1.0
legG~~~legG_1~~~neuC~~~legG_2,NZ_MUXG01000002,1179,1179,94.996,1,1179,370367,369189,0.0,1861.0,1.0
legI~~~legI_1~~~neuB~~~legI_2,SPVP170162.contig00003,1074,1073,85.089,1,1073,379051,377979,0.0,1214.0,0.9990689013035382
legI~~~neuB,SRR18762455.contig00005,1077,1077,96.193,1,1077,376684,375608,0.0,1758.0,1.0
leuE_1~~~leuE_2~~~rhtB_3~~~leuE_3~~~rhtB_2,SRR11350400.contig00012,639,639,100.0,1,639,7298,6660,0.0,1153.0,1.0
leuE_3,NZ_NNHO01000007,627,627,100.0,1,627,154051,153425,0.0,1131.0,1.0
leuO_1~~~leuO_8~~~leuO_7,SPVP170162.contig00004,855,855,99.532,1,855,436943,437794,0.0,1523.0,1.0
leuO_1~~~leuO_8~~~yidZ_4~~~yidZ_3~~~leuO_6~~~yidZ_2~~~leuO_3~~~yidZ_1~~~leuO_4~~~pcpR_2,JACVHJ010000012.1,1062,1063,99.341,1,1062,150293,151355,0.0,1883.0,1.0009416195856873
leuO_4~~~leuO_2~~~leuO_3~~~leuO_7~~~leuO_1~~~leuO_5,NZ_JACBSZ010000012,855,856,99.533,1,855,136742,135887,0.0,1523.0,1.001169590643275
leuO_7~~~leuO_6~~~leuO_4~~~leuO_2~~~leuO_5~~~leuO_3~~~leuO_1~~~leuO_8~~~hdfR_3~~~hdfR_4,AAXNRW010000002,894,894,99.441,1,894,33060,33952,0.0,1587.0,1.0
lexA_2,VP11139.contig00004,687,687,99.854,1,687,391386,390700,0.0,1235.0,1.0
licH_2~~~licH_1~~~chbF~~~licH_3~~~licH_4,SPVP170049.contig00004,1380,1381,98.045,1,1380,192523,191143,0.0,2366.0,1.0007246376811594
ligA_2~~~ligA_1,NZ_JNSU02000027,1362,1362,99.706,1,1362,156626,155265,0.0,2439.0,1.0
ligA_4~~~ligA_1~~~ligA_2,SPVP110054.contig00009,2043,1985,83.174,73,2043,7710,9674,0.0,2056.0,0.9716103768967205
lktA,SPVP170049.contig00005,8505,6915,89.92,1594,8505,187058,193963,0.0,9326.0,0.8130511463844797
lon_3~~~lon_1~~~lon_2,JACVHJ010000010.1,2172,2172,89.18,1,2172,178169,180340,0.0,2858.0,1.0
lpp_2~~~bdbD_2~~~lpp_1,NZ_JABCBH010000001,807,807,97.274,1,807,940712,939924,0.0,1369.0,1.0
lpxA_2~~~lpxD_2,SPVP140260.contig00004,753,753,99.867,1,753,173650,172898,0.0,1354.0,1.0
lpxD_1~~~dapH_1,NZ_JABCBN010000004,654,654,100.0,1,654,22631,23284,0.0,1180.0,1.0
lrp_2,VP10022.contig00002,528,528,98.485,1,528,30193,29674,0.0,920.0,1.0
ltaA,SPVP140285.contig00010,1116,1116,99.462,1,1116,11249,10134,0.0,1986.0,1.0
ltrA~~~ltrA_2,ABDZFE010000007,1632,1632,100.0,1,1632,13355,11724,0.0,2944.0,1.0
lytC,SRR17888663.contig00016,552,552,93.841,1,552,91676,92227,0.0,843.0,1.0
macA_2~~~macA_3~~~macA_1,VP10022.contig00004,1200,1200,100.0,1,1200,88072,89271,0.0,2165.0,1.0
macB_5~~~macB_2~~~macB_3~~~macB_4~~~btuD_4~~~macB_1,SPVP170049.contig00002,2610,2611,99.196,1,2610,89288,91897,0.0,4607.0,1.000383141762452
malG_1,SRR18609788.contig00024,843,843,100.0,1,843,12161,11319,0.0,1521.0,1.0
malK_1~~~malK_2,NZ_JAFLNR010000001,1104,1104,94.384,1,1104,427823,428926,0.0,1712.0,1.0
malT_1~~~csgD~~~csgD_2,SRR18609788.contig00002,699,699,100.0,1,699,467787,468485,0.0,1261.0,1.0
malT_4,NZ_JAFLNR010000007,645,645,100.0,1,645,170703,170059,0.0,1164.0,1.0
manA_1~~~manA_2~~~manA_3~~~manA_4,SRR11350400.contig00017,1218,1222,70.704,1,1214,122653,121440,1.2900000000000001e-161,573.0,1.0032840722495895
manA_2,SRR18763195.contig00005,1209,1209,99.338,1,1209,310958,309750,0.0,2145.0,1.0
manA_2~~~manA_1~~~manA_3,JADQEE010000007.1,1191,1191,100.0,1,1191,209776,210966,0.0,2149.0,1.0
manC1,JADQEE010000007.1,1458,1458,93.278,1,1458,206800,208242,0.0,2197.0,1.0
manC1~~~rfbM~~~algA,NZ_JABCBH010000002,1422,1434,66.039,1,1414,196434,197848,8.359999999999999e-89,332.0,1.0084388185654007
mazE,DADYHI010000030,231,231,99.134,1,231,3923,3693,5.54e-113,408.0,1.0
mazF,SRR11823746.contig00009,342,342,97.953,1,342,84104,84445,5.37e-166,586.0,1.0
mbeA,NZ_BAVK01000003,1824,1663,83.945,1,1661,5805,7465,0.0,1782.0,0.9117324561403509
mboIIM~~~dpnA~~~yhdJ~~~dpnA_2,SPVP140212.contig00001,765,765,100.0,1,765,163515,164279,0.0,1380.0,1.0
mccF,SRR11823751.contig00039,1005,1005,96.219,1,1005,4602,5606,0.0,1642.0,1.0
mcpH_2~~~mcpP_1~~~mcpH_1,NZ_NNHO01000002,1863,1864,96.352,1,1863,31725,29863,0.0,3048.0,1.0005367686527107
mcpQ,SRR18609788.contig00024,1734,1739,71.593,1,1734,6408,4675,0.0,901.0,1.002883506343714
mcpU_2~~~mcpU_3,SPVP170049.contig00001,1155,1155,91.861,1,1155,738036,736882,0.0,1660.0,1.0
mcrA,SPVP170049.contig00001,840,810,90.37,31,840,702303,701494,0.0,1110.0,0.9642857142857143
mcrB,SPVP140285.contig00010,2697,2697,91.027,2,2697,99640,96945,0.0,3766.0,1.0
mcrB~~~mcrB_1~~~mcrB_2,SPVP150045.contig00009,2460,2460,100.0,1,2460,94666,97125,0.0,4437.0,1.0
mdaB,NZ_JAFLNR010000001,585,585,99.658,1,585,376310,376894,0.0,1047.0,1.0
mdh_2~~~adhB_2,VP10022.contig00001,1194,1194,98.827,1,1194,27335,28522,0.0,2092.0,1.0
mdoB_1~~~mdoB_2,NZ_JABCBN010000003,2115,2116,99.953,1,2115,161187,163302,0.0,3809.0,1.0004728132387706
mdtL_2~~~mdtL_1~~~mdtL_4~~~mdtL_5~~~mdtL_3,SPVP140259.contig00002,1215,1215,99.095,1,1215,92652,91444,0.0,2143.0,1.0
mdtN_2~~~mdtN~~~aaeA_1~~~yibH,JACVHJ010000017.1,1107,1107,99.819,1,1107,94364,93258,0.0,1988.0,1.0
melA,SPVP140260.contig00002,1353,1353,97.561,1,1353,516084,517436,0.0,2292.0,1.0
melB_1~~~melB_2~~~melB,SPVP140260.contig00002,1443,1443,98.891,1,1443,517504,518931,0.0,2540.0,1.0
melR_1~~~melR_3,SRR18762455.contig00001,1002,1002,94.611,1,1002,305223,306224,0.0,1564.0,1.0
melR_2~~~melR_3~~~melR_1~~~purR_2,SRR13684777.contig00039,1026,1026,89.864,1,1026,18121,19146,0.0,1382.0,1.0
menG~~~COQ5_1~~~COQ5~~~desVI~~~COQ5_2~~~COQ5_3,VP11139.contig00004,1200,1201,99.001,1,1200,149305,150505,0.0,2109.0,1.0008333333333332
mepM_2~~~mepM_3,SPVP140285.contig00001,987,987,99.493,1,987,9002,9988,0.0,1758.0,1.0
mggB~~~yfkN~~~mggB_1~~~cpdB_1,NZ_BAVK01000003,1716,1716,100.0,1,1716,174179,172464,0.0,3095.0,1.0
mhpE,SPVP150139.contig00005,1629,1602,92.322,28,1629,353593,351992,0.0,2335.0,0.9834254143646409
minD_1,NZ_CP046785,1209,1209,78.412,1,1209,1740383,1741591,0.0,1004.0,1.0
mkl,SRR17888663.contig00036,807,808,84.282,1,807,5850,6656,0.0,878.0,1.0012391573729864
mlaF_1~~~mkl,SRR18762455.contig00004,807,807,99.752,1,807,34182,33376,0.0,1447.0,1.0
moaA_2~~~moaA_1,NZ_JABCBN010000001,900,861,99.535,1,861,958461,957601,0.0,1535.0,0.9566666666666667
moaA_4~~~moaA_1~~~moaA_2,SPVP150169.contig00001,861,861,98.955,1,861,703115,703975,0.0,1513.0,1.0
mscM~~~mscK,SRR18762455.contig00004,2589,2589,99.923,1,2589,31705,29117,0.0,4661.0,1.0
mscS_1~~~mscS_2,SPVP170146.contig00028,858,858,100.0,1,858,15072,14215,0.0,1548.0,1.0
mshA_1~~~mshA_2,SPVP140259.contig00004,1245,1245,99.92,1,1245,317728,318971,0.0,2238.0,1.0
mshA_2~~~mshA_3~~~mshA_6,SPVP170162.contig00003,3375,3375,99.97,1,3375,317612,314238,0.0,6083.0,1.0
mshA_2~~~mshA_4~~~mshA_3~~~bshA~~~bshA_3,SPVP170146.contig00004,1032,1032,95.93,1,1032,31207,30176,0.0,1673.0,1.0
mshA_2~~~mshA_4~~~mshA_3~~~mshA_5~~~mshA,JACVHI010000002.1,1053,1053,100.0,1,1053,322907,321855,0.0,1900.0,1.0
mshA_3~~~mshA_4~~~tuaG,SPVP140259.contig00004,3279,3297,71.641,1,3279,333942,330667,0.0,1681.0,1.0054894784995425
mshA_4~~~bshA~~~mshA_2,NZ_JABCFE010000004,1041,1041,99.904,1,1041,377369,378409,0.0,1874.0,1.0
mshA_4~~~kanE~~~mshA_2~~~mshA_1,SRR11350400.contig00017,1257,1094,74.132,1,1094,126865,125772,0.0,698.0,0.8703261734287987
mshA_4~~~mshA_1~~~mshA_3,JACVHT010000005.1,1263,1257,96.659,7,1263,217096,218352,0.0,2078.0,0.995249406175772
mshD_2~~~mshD_1,NZ_JABCBN010000022,555,556,99.46,1,555,4110,4665,0.0,986.0,1.0018018018018018
murG_1~~~murG_2,JACVHI010000002.1,453,453,98.013,1,453,321389,320937,0.0,777.0,1.0
murJ_2~~~murJ_1,NZ_JNSU02000018,1470,1470,95.986,1,1470,163929,162460,0.0,2386.0,1.0
nagC_2~~~nanK~~~glcK,NZ_BAVK01000008,1230,1230,100.0,1,1230,272842,271613,0.0,2219.0,1.0
nagL_2,JACVHJ010000037.1,600,600,94.167,1,600,19197,18598,0.0,925.0,1.0
namA,VP10022.contig00001,2079,2079,99.952,1,2079,28648,30726,0.0,3745.0,1.0
nanR,SPVP150085.contig00006,819,820,99.756,1,819,189609,190428,0.0,1467.0,1.0012210012210012
nemA_2~~~nemA_3~~~nemA_4~~~nemA_1,SRR18762455.contig00013,1098,1097,86.964,1,1097,21896,20800,0.0,1334.0,0.9990892531876139
nemA_3~~~nemA_1~~~nemA_4,SRR16324073.contig00003,1089,1094,77.879,1,1088,555243,556330,0.0,880.0,1.0045913682277319
neuA,VP06050.contig00005,678,678,99.705,1,678,213079,213756,0.0,1214.0,1.0
neuA~~~neuA_1,NZ_JABCFE010000004,705,706,99.292,1,705,364198,363493,0.0,1248.0,1.001418439716312
nfdA_2,VP10022.contig00001,1746,1746,88.545,1,1746,69561,71306,0.0,2248.0,1.0
nhaA_2~~~nhaA_3~~~nhaA_1,SRR16324073.contig00025,1344,1344,98.512,1,1344,2458,3801,0.0,2334.0,1.0
nikE,SRR19641559.contig00017,627,627,99.362,1,627,10094,10720,0.0,1113.0,1.0
nimR_2~~~nimR_3~~~nimR_4~~~nimR_1~~~rhaR_3,VP11139.contig00001,777,777,100.0,1,777,642394,641618,0.0,1402.0,1.0
nlhH~~~aes,NZ_JABCCB010000020,915,915,91.475,1,915,21377,20463,0.0,1299.0,1.0
noc_1~~~noc,SPVP110054.contig00015,1203,1203,99.418,1,1203,50136,48934,0.0,2139.0,1.0
norR_4~~~norR_1~~~norR_3~~~norR_2,SRR18034811.contig00003,1485,1485,99.933,1,1485,414701,416185,0.0,2674.0,1.0
nudG~~~mutT_2~~~mutT_1,SPVP170049.contig00001,402,402,95.771,1,402,701497,701096,0.0,649.0,1.0
oadA_2~~~oadA_3,SPVP140285.contig00010,1815,1815,98.237,1,1815,235322,237133,0.0,3128.0,1.0
oadB,SPVP140107.contig00001,1302,1302,99.923,1,1302,764084,765385,0.0,2344.0,1.0
oadG_2~~~oadG_1,VP06050.contig00025,252,252,98.413,1,252,16691,16942,1.26e-121,437.0,1.0
ogl~~~ogl_2~~~ogl_1,NZ_JABCBH010000004,1182,1182,99.408,1,1182,397570,398751,0.0,2101.0,1.0
ompA_2,VP06050.contig00001,585,585,99.658,1,585,483199,482615,0.0,1047.0,1.0
ompA_2~~~ompA_9~~~ompA_1~~~ompA_6~~~ompA_7~~~ompA_11,DADYHI010000031,984,984,93.394,1,984,3400,2417,0.0,1482.0,1.0
ompA_8~~~ompA_10~~~oprF_3~~~ompA_2~~~ompA_1~~~ompA_5~~~pal_8~~~ompA_7~~~ompA_11~~~ompA_4~~~ompA_9~~~pal_3~~~oprF,DADYHI010000027,1161,934,67.987,195,1113,16457,15533,1.82e-83,314.0,0.8044788975021533
ompA_8~~~ompA_1~~~ompA_10~~~ompA_12~~~ompA_9~~~ompA_3,VP10022.contig00015,921,921,100.0,1,921,38843,39763,0.0,1662.0,1.0
ompA_8~~~ompA_5~~~ompA_6~~~ompA_7~~~ompA_2~~~ompA_4,AAXOXW010000028,855,855,98.012,1,855,4806,5654,0.0,1467.0,1.0
ompC,VP10022.contig00001,1086,1086,100.0,1,1086,57643,56558,0.0,1959.0,1.0
opgE,SRR18762455.contig00005,1533,1537,71.828,1,1531,388776,387246,0.0,795.0,1.0026092628832355
oppB_4~~~oppB_1,AAXOXW010000033,981,981,98.879,1,981,8611,9591,0.0,1720.0,1.0
oppD_3~~~oppD_7~~~oppD_2~~~oppD_6~~~oppD_1,AAXOXW010000033,696,696,99.138,1,695,10396,11091,0.0,1225.0,1.0
oprF_7~~~pal_9,SPVP170146.contig00057,618,618,100.0,1,618,1352,735,0.0,1115.0,1.0
paaF_2,VP15198.contig00001,777,777,95.495,1,777,452546,453322,0.0,1244.0,1.0
paaF_3~~~crt~~~paaF_1~~~paaF_2,NZ_JABCFE010000001,780,779,98.588,1,779,1290897,1290119,0.0,1356.0,0.9987179487179487
paaJ~~~pcaF~~~fadA_3,AAXOXW010000014,390,411,93.674,1,390,96379,96789,0.0,639.0,1.0538461538461539
pal_11~~~pal_10~~~pal_2~~~pal_8~~~pal_5~~~oprF_5~~~pal_7,SRR18762455.contig00006,4761,4769,97.085,1,4761,228128,223383,0.0,7971.0,1.0016803192606596
pal_2~~~pal_3,DADYHI010000007,4749,4749,99.916,1,4749,4394,9142,0.0,8547.0,1.0
pal_2~~~pal_3~~~pal_4~~~pal_9~~~pal_7~~~pal_10~~~pal_6~~~pal_1~~~pal_5,SRR11350400.contig00014,906,906,99.448,1,906,15269,16174,0.0,1612.0,1.0
pal_2~~~pal_7~~~pal_5~~~pal_11~~~pal_9~~~pal_8~~~pal_10~~~pal_6~~~pal_4~~~pal_3,VP10022.contig00002,4761,4761,94.875,1,4761,4578,9311,0.0,7475.0,1.0
pal_4~~~pal_2~~~pal_7~~~pal_8~~~pal_3,VP06050.contig00009,4779,4779,96.296,1,4779,4170,8948,0.0,7821.0,1.0
pal_5~~~pal_8~~~pal_9,SPVP150085.contig00023,4692,4692,99.957,1,4692,36099,31408,0.0,8453.0,1.0
pal_9~~~pal_1,VP10022.contig00001,672,672,98.661,1,672,52660,53325,0.0,1173.0,1.0
pal_9~~~pal_10~~~pal_6~~~pal_5~~~pal_2~~~pal_1~~~pal_8~~~pal_7~~~pal_4,VP15198.contig00001,573,573,98.08,1,573,596610,597173,0.0,988.0,1.0
parE1_1~~~parE_2,SPVP170146.contig00028,303,243,68.313,45,287,9170,9412,2.62e-17,92.4,0.801980198019802
parE1~~~parE1_1,SPVP170146.contig00045,300,300,81.333,1,300,953,1252,4.99e-77,289.0,1.0
parE1~~~parE1_2~~~parE1_1,ABDZFE010000026,300,300,99.667,1,300,3564,3265,2.11e-151,537.0,1.0
pctA~~~pctC~~~pctC_2,VP07269.contig00002,1107,1107,99.548,1,1107,189562,188456,0.0,1975.0,1.0
pctC_1~~~pctC,NZ_NNHO01000002,1941,1941,99.742,1,1941,29154,27214,0.0,3479.0,1.0
pdeG_2,VP07269.contig00007,744,744,98.79,1,744,101124,101867,0.0,1302.0,1.0
pdeG~~~dosP~~~pdeG_1,AAXNRW010000006,711,711,98.594,1,711,14804,15508,0.0,1239.0,1.0
pdeL~~~pdeG,SRR18034811.contig00008,699,696,94.253,1,696,197180,197875,0.0,1076.0,0.9957081545064378
pdeR~~~dgcN,SRR16324073.contig00005,723,724,99.862,1,723,151761,151038,0.0,1298.0,1.0013831258644537
pdxY_1~~~pdxY_3~~~pdxY_2,SRR18609788.contig00003,903,903,98.117,1,903,149770,148868,0.0,1553.0,1.0
pdxY_2~~~pdxY_1,SRR16324073.contig00006,858,858,84.965,1,858,19761,20618,0.0,966.0,1.0
pelX_2~~~pelX~~~pelX_1,SPVP140259.contig00005,2244,2244,98.396,1,2244,56474,54246,0.0,3894.0,1.0
per~~~arnB~~~desV~~~arnB_1,VP10022.contig00003,1182,1181,95.597,2,1182,331717,330537,0.0,1896.0,0.9991539763113367
pglE,NZ_JABCFE010000004,1152,1153,84.735,1,1152,369378,368227,0.0,1279.0,1.0008680555555556
pglF_1~~~pglF,SPVP140107.contig00003,1191,1191,90.764,1,1191,355913,354723,0.0,1653.0,1.0
pglF~~~pglF_2~~~pglF_1,SRR18762455.contig00005,1191,1191,87.993,1,1191,380256,379066,0.0,1504.0,1.0
pglJ,SPVP150169.contig00009,1107,1107,99.729,1,1107,27124,28227,0.0,1982.0,1.0
pgrR_1~~~dmlR_13~~~dmlR_11~~~dmlR_2~~~dmlR_3,SRR11823746.contig00008,1038,1039,99.519,1,1038,85706,84668,0.0,1848.0,1.0009633911368014
pgrR_4~~~dmlR_3~~~pgrR_1~~~dmlR_7~~~allS~~~hdfR_8~~~hdfR_5~~~dmlR_15~~~pgrR_5~~~pgrR_3~~~dmlR_11~~~dmlR_14~~~dmlR_12~~~dmlR_1~~~pgrR_2~~~dmlR_6~~~pgrR_6~~~dmlR_9~~~dmlR_8~~~dmlR_2~~~dmlR_13~~~dmlR_5,JACVHT010000001.1,921,921,98.697,1,921,699508,698588,0.0,1608.0,1.0
pilA,SRR17888663.contig00003,453,453,100.0,1,453,23975,23523,0.0,818.0,1.0
pilA_1~~~fimA_2~~~pilA~~~pilE1,NZ_JAFLNR010000012,444,444,100.0,1,444,23594,23151,0.0,801.0,1.0
pilE1,VP15198.contig00007,468,456,99.342,13,468,227702,228157,0.0,810.0,0.9743589743589743
pinR_1~~~pinR,VP15198.contig00014,612,610,95.738,3,612,114198,113589,0.0,984.0,0.9967320261437909
pinR~~~pinR_2~~~pinR_1,SPVP150045.contig00009,591,561,69.162,13,572,86448,87007,3.6100000000000003e-57,225.0,0.949238578680203
pipolB_2~~~pipolB~~~pipolB_1,SRR13684777.contig00054,2694,2683,91.912,1,2683,9402,6720,0.0,3861.0,0.995916852264291
pipolB~~~pipolB_2~~~pipolB_1,SRR18609788.contig00032,3120,3124,96.063,1,3120,5308,2186,0.0,5071.0,1.0012820512820513
pknD_2~~~pknD_3,VP10022.contig00002,2004,2004,99.401,1,2004,20857,22860,0.0,3561.0,1.0
pknD_4~~~pknD_3~~~pknD_2,SPVP150045.contig00022,1218,1218,95.895,1,1218,7553,8761,0.0,1975.0,1.0
pld,NZ_CP051100,738,738,94.58,1,738,414889,415626,0.0,1151.0,1.0
pleD_5,SPVP150139.contig00017,1590,1590,95.472,1,1590,59594,61183,0.0,2544.0,1.0
pndA~~~pndA_1,SRR18609788.contig00018,207,207,88.406,1,207,46483,46688,4.58e-69,262.0,1.0
pndA~~~pndA_2,DADYHI010000032,207,207,95.169,1,207,8625,8419,3.76e-89,329.0,1.0
